,Unnamed: 0,source,reference,translation,avg-score,z-score
1722,1722,"Pro MS v Londýně 2017, které začíná v pátek, byl vybrán rekordní počet skotských atletů.",for ms at london       which starts on friday  a record number of scottish athletes have been selected ,a record number of scottish athletes have been selected for london       which starts on friday ,75.689476,0.24067518
1723,1723,Podle svých slov do nich nijak výrazně nezasahoval.,according to his words  he did not significantly interfere with them ,to use his own words  he did not interfere with them in any way ,87.389755,0.75344163
1724,1724,"Takové byly moje požadavky,“ řekla.",those were my demands   she said ,that was my requirement   she says ,96.89743,1.1701168
1725,1725,"Dvaadvacetiletá česká hráčka tak má naději, že na slavném majoru poprvé projde cutem.",the    year old czech player thus has the hope of passing a cut at the famous majors for the first time ,the    year old czech player is hoping that she will make the cut for the first time at a famous majors contest ,85.25858,0.6600427
1726,1726,"To znamená, že mým cílem je, aby hnutí ANO, aby hnutí Starostové získalo ve volbách dvacet procent.",this means that my goal is for the ano movement to get the mayor s movement twenty per cent in the election ,which is to say that my goal is for the ano movement  the starostov  movement to get    percent in the elections ,60.92623,-0.40632614
1727,1727,"Ačkoliv král všech dinosaurů - Tyrannosaurus rex - žil několik milionů let po Borealopeltaovi, tento obrněný dinosaurus mohl být oblíbenou kořistí jeho stejně hrůzostrašných předků.",though the king of all dinosaurs   tyrannosaurus rex   lived several million years after borealopeltao  this armoured dinosaur may have been a favourite prey to its equally fearsome ancestors ,although the king of them all  tyrannosaurus rex  lived millions of years after borealopelta  the armoured dinosaur may have been hunted by some of its formidable ancestors ,68.88859,-0.05737472
1728,1728,"Banka však zdůraznila, že jakýkoliv nárůst bude „pozvolný“ a „omezený“.",but the bank stressed that any increase would be  gradual  and  limited  ,but the bank stressed that any hikes would be  gradual  and  limited  ,37.907707,-1.4151163
1729,1729,Z ramen mu vyčnívaly dva 50 cm ostny.,two   cm spines protruded from his shoulders ,it featured two    inch long spikes which protruded from its shoulders ,87.45226,0.756181
1730,1730,"K New Yorku se připojila Kalifornie, Connecticut, Delaware, Illinois, Iowa, Maine, Massachusetts, Minnesota, Nové Mexiko, Oregon, Pensylvánie, Rhode Island, Vermont, Washington a Washington, D.C.",new york was joined by california  connecticut  delaware  illinois  iowa  maine  massachusetts  minnesota  new mexico  oregon  pennsylvania  rhode island  vermont  washington and washington  d c ,new york was joined in the case by california  connecticut  delaware  illinois  iowa  maine  massachusetts  minnesota  new mexico  oregon  pennsylvania  rhode island  vermont and washington  and the district of columbia ,72.091805,0.0830067
1731,1731,"""Od astrologa mám předpovězeno, že tu budu do devadesáti,"" řekl Karel Blesku.",i have a prediction from the astrologer that i will be here by      said karel blesko ,an astrologer predicted that i will have up to      karel told blesk ,24.10385,-2.0200722
1732,1732,"Na toto místo se podívalo jen velmi málo Indonésanů, natožpak novinářů, a prakticky žádní cizinci.",there were very few indonesians  much less journalists  and virtually no foreigners ,very few indonesians have made the journey here  let alone journalists  and practically no foreigners ,81.30997,0.486994
1733,1733,"Jeho bratr Yacobus potvrdil pohled mnoha obyvatel Paniai, kteří mají strach o incidentu hovořit.",his brother yacobus confirmed the sight of many paniai residents who are afraid to talk about the incident ,his brother yacobus echoed the view that people in paniai are fearful of discussing the incident ,68.76422,-0.06282511
1734,1734,Útočník se spletl.,the attacker was wrong ,the attacker made a mistake ,77.257576,0.3093974
1735,1735,Prezidenti je používají při cestování.,presidents use them when they travel ,presidents are required to use them for travel ,44.59852,-1.1218905
1736,1736,Potom jsme s rodinou šli do márnice.,then my family and i went to the morgue ,then the whole family went to the morgue ,66.55932,-0.15945528
1737,1737,Bylo to jeho první velké natáčení s hvězdami ruského národního baletu a neobešlo se bez pořádného trapasu.,it was his first big shoot with the stars of the russian national ballet  and it did not go without a proper traverse ,it was his first big shoot with the stars of the russian national ballet  and it did not go flawlessly ,67.173035,-0.13255909
1738,1738,Zrcadlová lišta v kuchyni vypadá jako okno do další místnosti.,the mirror bar in the kitchen looks like a window into the next room ,in the kitchen  the mirrored splashback feels like a window to another room ,53.24135,-0.7431173
1739,1739,Může se v klidu vyspat.,he can sleep in peace ,you can sleep in peace ,104.370575,1.4976285
1740,1740,"Zpráva dále uvádí, že peněžní politika „nemůže zabránit“ snížení příjmů v nejbližších letech, ale očekává se, že mzdy budou „výrazně“ stoupat ke konci tříleté prognózy.",the report goes on to say that monetary policy  cannot prevent  a reduction in revenue in the coming years  but wages are expected to  significantly  rise towards the end of the three year forecast ,it added that monetary policy  cannot prevent  the hit to incomes over the next few years  but expects wages will recover  significantly  towards the end of its three year forecast ,98.94448,1.2598292
1741,1741,"„Černé výstřední ženy na vedoucích pozicích v konečném důsledku stojí za zachováním hnutí,“ řekla Ferrellová, „protože neustále bojujeme na více frontách.",black eccentric women in leadership positions ultimately stand behind preserving the movement   ferrell said   because we are constantly fighting on multiple fronts ,black queer women in leadership has sustained the movement overall   said ferrell   and that s because we re constantly at battle on multiple fronts ,82.86007,0.55492747
1742,1742,"Narazil na něco, co vypadalo jako cizí předmět a rozhodl se jej prozkoumat blíže.",he came across what appeared to be a foreign object and decided to examine it more closely ,he hit something which seemed out of place from the surrounding rock  and decided to take a closer look ,49.415344,-0.9107924
1743,1743,"Požadují, aby vláda Velké Británie prosadila přísnější a delší tresty odnětí svobody lidem, kteří napadnou své okolí kyselinou či jinými žíravými látkami.",they are demanding that the uk government enforce stricter and longer prison sentences for people who attack their surroundings with acid or other corrosive substances ,they are demanding that the uk government enforce stricter and longer prison sentences for people attacking their surroundings with acid or other corrosive substances ,76.66476,0.283417
