,Unnamed: 0,source,reference,translation,avg-score,z-score
992,992,Nearly 25 per cent believed that the Syrian conflict will get worse during Trump's presidency.,l hes    prosenttia uskoi  ett  syyrian konflikti pahenee aikana trump on puheenjohtajamaa ,l hes joka nelj s uskoo syyrian konfliktin pahenevan trumpin kaudella ,74.596695,1.193475
993,993,"The goal of the international Day of Light is to highlight the importance of light to people and increase the awareness of people of the fields of science, art, culture and sustainable development.",tavoitteena kansainv linen p iv  valo on korostaa ihmisten valo ja lis t  tietoisuutta ihmisten tieteen  taiteen  kulttuurin ja kest v n kehityksen ,kansainv lisen valon p iv n tavoitteena on nostaa esiin valon merkitys ihmiskunnalle ja lis t  ihmisten tietoisuutta tieteen  taiteen  kulttuurin ja kest v n kehityksen aloista ,75.145386,1.2191545
994,994,"Before this, she had already been using oestrogen ordered from the internet and was also otherwise far in her own reassignment procedure.",t t  ennen h n oli jo k ytt nyt estrogeenia tilata internetist  ja oli my s muuten aivan omassa siirt misell  menettely ,jo ennen t t  h n oli k ytt nyt internetin kautta tilaamaansa estrogeeni  ja oli muutenkin hyvin pitk ll  omassa korjausprosessissaan ,58.162704,0.42434353
995,995,The video was deleted and the police was unable to recover it as evidence.,video oli poistettu ja poliisi ei voinut palauttaa sen todisteena ,k nnyk ll  kuvattu video oli poistettu  eik  poliisi ollut onnistunut palauttamaan sit  todisteeksi ,80.01551,1.4470824
996,996,"Colin says he started Westco there when he was ""in my final years of high school, when Paul was a young child (around 10 years old).""",colin sanoo  ett  h n alkoi westco siell   kun h n oli  viimeinen vuosi lukiossa  kun paul oli nuori lapsi  noin    vuotta vanha   ,colin kertoo perustaneensa kaupan  lukion viimeisin  vuosina  kun paul oli viel  lapsi  noin    vuotias   ,25.601126,-1.0995795
997,997,"Correspondents say the suicide bombings in Kabul in recent weeks have also created a crisis of public confidence in the government, its policies and in particular the reputation of President Ashraf Ghani.",yhteyshenkil iden sanoa itsemurha pommitukset kabulissa viime viikkoina on my s luonut kriisin kansalaisten luottamus hallitukseen  sen politiikkojen ja erityisesti sen maine presidentti ashraf ghani ,kirjeenvaihtajien mukaan viime viikkojen itsemurhaiskut kabulissa ovat my s heikent neet merkitt v sti ihmisten luottamusta hallitukseen  sen harjoittamaan politiikkaan ja etenkin presidentti ashraf ghaniin ,67.559845,0.8641416
998,998,"This means that, in addition to beer, cider and wine, it will be legal to make kilju at home.",t m  tarkoittaa  ett   lis ksi olutta  siideri  ja viini   se on laillista tehd  kilju kulttuurissa kotona ,t m  tarkoittaa  ett  nyt oluen  siiderin ja viinin lis ksi kotona voi tehd  laillisesti kiljuakin ,64.14489,0.70431733
999,999,"""I can get closer to that holistic, 360-degree view into the employment experience,"" said Vitrano, who oversees Ruby Tuesday's risk management group.",en voi p  st  l hemm ksi kokonaisvaltaista      asteen n kym  ty llisyyden kokemus   sanoi vitrano  joka valvoo ruby tuesday on riskienhallinnan ryhm  ,saan entist  kokonaisvaltaisemman ja kattavamman k sityksen ty ntekij n todellisuudesta   sanoo vitrano  joka johtaa ruby tuesdayn riskinhallintaryhm   ,42.04046,-0.3301979
1000,1000,"For a time, people thought the TSA might be treating books as contraband.",sill  aikaa  ihmiset ajattelivat  tsa kohtelee kirjoja kuin tavaraa ,jonkin aikaa oli vallalla my s luulo  ett  lentokoneeseen ei saa vied  kirjoja ,52.959076,0.18080716
1001,1001,"There are still a few months to go, and we hope that we have a ship full of people"", Korpi says enthusiastically.",on viel  pari kuukautta menn   ja toivomme  ett  meill  on alus  joka on t ynn  ihmisi    korpi sanoo innostuneesti ,muutama kuukausi on viel  aikaa  toivotaan ett  saadaan laiva t yteen  korpi sanoo innoissaan ,69.73802,0.966083
1002,1002,"""People snigger about them, but the companies are actually shipping quite a lot and we are going to see them a lot more,"" Mr Sharkey said at the launch of the new report.",ihmiset hihitt   niist   mutta yritykset ovat todella toimitus melko paljon ja aiomme n hd  niit  paljon enemm n   herra sharkey sanoi k ynnist   uuden raportin ,seksiroboteille hihitell  n  mutta niit  myyd  n jo melko paljon  ja tulemme n kem  n niit  entist  enemm n   sharkey sanoi raportin julkistustilaisuudessa ,55.190414,0.2852366
1003,1003,"""As it turns out it was Harrison who set up and ordered the murders,"" one FBI report concludes.",kuten k vi ilmi  se oli harrison  joka perustaa ja m  r si murhat   yksi fbi  n raportti toteaa ,on k ynyt ilmi  ett  harrison tilasi ja j rjesti murhat   fbi n selonteossa todetaan ,59.16783,0.47138473
1004,1004,"If the same continues, there will be nothing but tourists in Venice.",jos sama jatkuu  ei tule olemaan mit  n  mutta turistit venetsiassa ,jos t m  jatkuu  muutaman vuoden kuluttua venetsiassa ei ole kuin turisteja ,49.59211,0.023228882
1005,1005,Norwegians are much more open for discussion than Americans.,norjalaiset ovat paljon enemm n avointa keskustelua kuin amerikkalaiset ,norjassa ollaan paljon avoimempia keskustelemaan kuin yhdysvalloissa ,64.018776,0.69841504
1006,1006,Jäppinen fell in love with the theatre during her years in Kouvola.,j ppinen rakastui teatterin aikana h nen vuotta kouvolassa ,j ppisen innostus teatteriin on alkanut kouvolan vuosien aikana ,91.55651,1.9872158
1007,1007,"In competitive markets such as Silicon Valley, high salaries and interesting projects are merely table stakes.",kilpailluilla markkinoilla  kuten silicon valley  korkeat palkat ja mielenkiintoisia projekteja ovat vain p yd n panokset ,piilaakson kaltaisilla kilpailluilla markkinoilla hyv t palkat  ja mielenkiintoiset projektit ovat vasta alkua ,49.50428,0.019118346
1008,1008,Tuominen says that there will be a simple rule to regulate the production of alcoholic beverages at home: alcohol can be made at home if it is fermented.,tuominen sanoo  ett  siell  on yksinkertainen s  nt  s  nnell  alkoholijuomien valmistuksessa kotona  alkoholi voi tehd  kotona  jos se on k ynyt ,tuominen kertoo  ett  alkoholijuomien kotivalmistukseen tulee yksinkertainen s  nt   alkoholia saa valmistaa kotona k ymisteitse ,36.12967,-0.6068303
1009,1009,What few jobs exist typically go to the better-educated and wealthier migrants.,mit  v h n ty paikkoja olemassa tyypillisesti menn  paremmin koulutettuja ja varakkaampia maahanmuuttajia ,ty paikkoja on v h n  ja ne menev t yleens  paikallisia paremmin koulutetuille ja varakkaammille muuttajille ,20.959616,-1.316808
1010,1010,The company's share price went up by 5 per cent.,yhti n osakekurssi kasvoi   prosenttia ,yhti n osake nousi viisi prosenttia ,69.892876,0.9733303
1011,1011,World Championships 2017: Neil Black praises Scottish members of Team GB,mm kisat       neil musta kehuu skotlannin j senet joukkue gb,yleisurheilun mm kilpailut       neil black ylist   ison britannian maajoukkueen skotlantilaisia j seni ,20.69901,-1.3290046
1012,1012,"The administration of President Donald Trump has been seeking to roll back a wide array of environmental regulations imposed by former President Barack Obama, as part of a broader agenda Trump says is aimed at sparking economic growth.",hallinnon presidentti donald trump on ollut tavoitteluun perua laaja valikoima ymp rist lains  d nn n asettamat entinen presidentti barack obama  osana laajempaa agenda trump sanoo  ett  tavoitteena on kipin inti  talouskasvua ,presidentti donald trumpin hallinto on etsinyt keinoja lievent   barack obaman aikaisia ymp rist s  nn ksi   trumpin mukaan toimenpiteet ovat osa laajempaa talouskasvuun t ht  v   ohjelmaa ,78.96184,1.3977692
1013,1013,"Forget for a minute that a state of ""calm"" is when just one cartel is in control of the coastal state with its valuable ports and drug-trafficking routes to the United States.",unohda hetkeksi  ett  valtion  rauhallinen  on  kun vain yksi kartelli hallitsee rantavaltion sen arvokasta portit ja huumeiden salakuljetusreiteist  yhdysvaltoihin ,rannikolla sijaitsevassa osavaltiossa on  rauhallista  silloin  kun vain yksi kartelli hallitsee satamia ja huumekaupan reittej  yhdysvaltoihin ,61.423454,0.5769507
1014,1014,"In traffic, thunderstorms caused problems on the railway line between Seinäjoki and Vaasa when a stroke of lightning damaged the traffic control system.",liikenteess   ukkonen aiheutti ongelmia rautatien v lill   sein joen ja vaasan  kun salama vaurioitunut liikenteen ohjaus j rjestelm  ,liikenteess  ukkonen aiheutti ongelmia junaradalla sein joen ja vaasan v lill   kun salamanisku vaurioitti liikenteenohjauksen j rjestelm   ,69.38606,0.9496108
1015,1015,"""We were really lucky not to get hurt.",olimme todella onnekkaita  ett  ei saa satuttaa ,oli ilmeisesti aika hyv  tuuri  kun meille ei k ynyt mit  n ,37.085854,-0.56207967
1016,1016,"The resulting smog can cause serious breathing problems among sensitive groups of people, contributing to thousands of premature deaths each year.",tuloksena savusumu voi aiheuttaa vakavia hengitysvaikeuksia keskuudessa herkki  ihmisryhmi   edist   tuhansia ennenaikaisia kuolemia vuosittain ,n in syntyv  savusumu voi aiheuttaa vakavia hengitysvaikeuksia herkistyneille ihmisryhmille  se on my s osasyyn  tuhansiin ennenaikaisiin kuolemiin vuosittain ,27.967646,-0.9888233
1017,1017,"New York Attorney General Eric Schneiderman, who led the coalition of states that sued the EPA this week, said the group intends to keep up the legal pressure.",new yorkin oikeusministeri eric schneiderman  joka johti valtioiden liittouma  joka haastoi epa t ll  viikolla  sanoi ryhm  aikoo jatkaa oikeudellista painostusta ,epa n t ll  viikolla oikeuteen haastanutta osavaltioiden yhteenliittym   johtanut new yorkin osavaltion yleinen syytt j  eric schneiderman kertoi  ett  ryhm  aikoo jatkaa painostusta ,49.813225,0.03357735
1018,1018,"A day before Audi's announcement, BMW said it would offer to upgrade the software in more than 350,000 vehicles.",p iv  ennen audin ilmoituksen  bmw sanoi  ett  se tarjoaisi p ivitt   ohjelmiston yli         ajoneuvoa ,p iv  ennen audin ilmoitusta bmw tarjoutui p ivitt m  n yli         auton ohjelmiston ,46.0952,-0.14043093
1019,1019,"Timo Soini's blog raises questions: ""After, the flood""",timo soini on blogi her tt   kysymyksi    kun tulva ,timo soinilta kysymysmerkill  otsikoitu kirjoitus   sen j lkeen tuli vedenpaisumus ,9.639645,-1.8465968
1020,1020,"On Sunday, delegates were elected in Venezuela after controversial elections to change the constitution.",sunnuntai  edustajat valittiin venezuelan j lkeen kiistanalainen vaaleissa muuttaa perustuslakia ,venezuelassa valittiin sunnuntaina kiistanalaisessa   nestyksess  edustajisto  jonka on tarkoitus muuttaa maan perustuslakia ,79.153,1.4067159
1021,1021,These same countries have historically backed the OPM.,n m  samat maat ovat perinteisesti tukeneet opm ,n m  valtiot ovat perinteisesti my s tukeneet papuan vapautusliikett  ,66.80721,0.82891744
1022,1022,It is our duty to win.,se on meid n velvollisuus voittaa ,velvollisuutemme on voittaa ,56.13234,0.3293199
1023,1023,"He was a veteran reporter for Noroeste in 2003 when he joined five colleagues in creating Riodoce, selling $50 shares.",h n oli veteraani toimittaja noroeste vuonna       kun h n liittyi viisi kollegoiden luoda riodoce  myy     osaketta ,h n oli tehnyt pitk n uran noroestessa  kun h n p  tti vuonna      perustaa viiden kollegan kanssa riodocen  lehden osakkeita myytiin tuolloin    dollarilla ,55.95331,0.320941
1024,1024,"Liquids are allowed on domestic flights, but not on international ones.",nesteet ovat sallittuja kotimaan lentoja  mutta ei kansainv lisesti ,nesteit  saa vied  kotimaan lennoille mutta ei kansainv lisille lennoille ,63.371323,0.6681134
1025,1025,No one forgets the death six years ago of blogger Maria Elizabeth Macias in the northern border state of Tamaulipas.,kukaan ei unohda kuolemaan kuusi vuotta sitten bloggaaja maria elizabeth macias pohjoisen rajan valtion tamaulipas ,kukaan ei unohda bloggaaja maria elizabeth maciasin kuolemaa pohjoisessa tamaulipasin rajaosavaltiossa kuusi vuotta sitten ,37.82016,-0.52771324
1026,1026,"""Those things were off-limits,"" said Bojorquez.",n m  asiat olivat off limits   sanoi bojorquez ,ne j tettiin juttujen ulkopuolelle   bojorquez kertoo ,82.45854,1.5614194
1027,1027,"I can't let him take me to the ground without a fight, as it consumes the most energy.""",en voi antaa h nen vied  minut maahan ilman taistelua  koska se kuluttaa eniten energiaa  ,alasvientej  ei saa antaa ilmaiseksi  sill  ne kuluttavat eniten ,37.661522,-0.53513765
1028,1028,"In minutes of the rates decision, the Bank said: ""In the MPC's central forecast, gross domestic product (GDP) remains sluggish in the near-term as the squeeze on households' real incomes continues to weigh on consumption.""",vuonna minuuttia  hinnat p  t ksen  pankki sanoi   mpc  n keskeinen ennuste bruttokansantuote  bkt  on edelleen hidas lyhyell  aikav lill  purista kotitalouksien reaalitulot edelleen painaa kulutusta  ,pankin korkop  t ksen p yt kirjassa todetaan seuraavaa   rahapolitiikasta vastaavan toimikunnan ennusteen mukaan bruttokansantuotteen hidas kehitys jatkuu l hivuosina  kun kotitalouksien reaalitulojen lasku pienent   kulutusta  ,84.49683,1.656814
1029,1029,"Brooks said the town rumor was that Hester had been sleeping with Malcom's wife, Dorothy, and that the baby she was carrying was not her husband's.",brooks sanoi kaupungin huhu oli  ett  hester oli maannut malcolmin vaimo  dorothy  ja ett  vauva h n kantoi  ei ollut h nen miehens  ,brooksin mukaan kaupungilla huhuttiin  ett  hesterill  oli ollut suhde dorothyyn ja ett  dorothy odotti t lle lasta ,54.130943,0.23565203
1030,1030,The shed of roughly 50 square metres burned to the ground.,aitta noin    neli metri  paloi maan tasalle ,noin viidenkymmenen neli metrin kokoinen ulkorakennus paloi maan tasalle ,14.822283,-1.604043
1031,1031,"In his last book, ""Narco-journalism,"" he wrote that reporters are being killed not just by drug gangs but on the order of politicians and security forces in cahoots with organized crime.",h nen viime kirja   narco journalismi   h n kirjoitti  ett  toimittajat tapetaan ole vain huumeiden jengit  mutta jotta poliitikot ja turvallisuusjoukkojen kimpassa j rjest ytyneen rikollisuuden kanssa ,viimeiseksi j  neess  kirjassaan narkojournalismi valdez kirjoittaa  ett  huumejengit tappavat toimittajia  mutta heit  tapetaan my s poliitikkojen ja turvallisuusjoukkojen k skyst  yhteisymm rryksess  j rjest ytyneen rikollisuuden kanssa ,41.63794,-0.3490363
